Date,Open,High,Low,Close,Volume
2022-09-12 18:00:00,310.63,310.68,309.25,309.99,2681865
2022-09-12 19:00:00,310.0,310.79,309.73,310.76,4377737
2022-09-13 13:00:00,301.82,303.02,300.15,300.19,9376726
2022-09-13 14:00:00,300.2,300.71,297.82,298.26,8568851
2022-09-13 15:00:00,298.265,298.48,297.14,297.5,4856124
2022-09-13 16:00:00,297.47,298.54,297.17,297.9,4165476
2022-09-13 17:00:00,297.88,298.94,297.54,297.82,4564690
2022-09-13 18:00:00,297.83,298.0,295.77,295.97,5274840
2022-09-13 19:00:00,295.97,296.1699,292.785,293.62,14964149
2022-09-14 14:00:00,295.46,296.29,293.06,296.03,8197501
2022-09-14 15:00:00,296.02,296.93,295.26,295.8799,4107493
2022-09-14 16:00:00,295.89,296.74,295.145,296.2999,3199187
2022-09-14 17:00:00,296.3083,296.77,294.08,294.38,3754939
2022-09-14 18:00:00,294.375,295.14,293.65,294.1301,3993824
2022-09-14 19:00:00,294.15,296.37,293.06,296.07,8090721
2022-09-15 13:00:00,295.232,296.22,293.53,295.8,6316926
2022-09-15 14:00:00,295.83,296.53,291.15,291.2,9477134
2022-09-15 15:00:00,291.2,292.66,290.6,291.4985,7134442
2022-09-15 16:00:00,291.49,292.65,290.88,292.6174,3567331
2022-09-15 17:00:00,292.63,294.57,292.63,293.13,5092930
2022-09-15 18:00:00,293.13,293.16,291.24,291.5001,4620573
2022-09-15 19:00:00,291.5,291.7,289.46,291.02,10615523
2022-09-16 13:00:00,287.05,287.8,285.64,285.99,8699223
2022-09-16 14:00:00,285.99,288.89,285.93,286.48,10672055
2022-09-16 15:00:00,286.495,287.72,286.0,287.578,4576234
2022-09-16 16:00:00,287.58,287.6701,285.62,287.17,4564338
2022-09-16 17:00:00,287.17,287.41,286.23,286.51,3400184
2022-09-16 18:00:00,286.52,288.68,286.42,288.35,4558326
2022-09-16 19:00:00,288.31,289.72,287.85,289.22,10003359
