Date,Open,High,Low,Close,Volume
2021-08-09 17:00:00,442.18,442.33,442.063,442.24,1838017
2021-08-09 18:00:00,442.2469,442.77,442.24,442.49,2403447
2021-08-09 19:00:00,442.48,442.65,441.98,442.14,5481362
2021-08-10 13:00:00,442.28,443.03,442.23,442.8924,3352054
2021-08-10 14:00:00,442.895,443.44,441.88,442.33,8578220
2021-08-10 15:00:00,442.335,443.045,441.92,443.04,4019695
2021-08-10 16:00:00,443.03,443.31,442.76,442.895,2401095
2021-08-10 17:00:00,442.895,443.0,442.5021,442.965,2238500
2021-08-10 18:00:00,442.96,443.07,442.4,442.84,3589190
2021-08-10 19:00:00,442.85,442.89,442.21,442.66,6662946
2021-08-11 14:00:00,443.55,443.8,443.27,443.358,4672730
2021-08-11 15:00:00,443.36,443.38,442.62,442.78,4844015
2021-08-11 16:00:00,442.78,443.26,442.74,443.2499,2513676
2021-08-11 17:00:00,443.245,443.49,443.15,443.3712,3018731
2021-08-11 18:00:00,443.375,443.5,443.12,443.39,2593524
2021-08-11 19:00:00,443.399,443.79,443.38,443.74,7860315
2021-08-12 13:00:00,443.51,443.75,442.89,443.135,4241007
2021-08-12 14:00:00,443.14,443.77,442.66,443.75,5106571
2021-08-12 15:00:00,443.75,444.11,443.38,443.8858,3604978
2021-08-12 16:00:00,443.88,444.45,443.88,444.335,3175430
2021-08-12 17:00:00,444.33,444.5,444.12,444.358,1906573
2021-08-12 18:00:00,444.355,444.9,444.27,444.8518,2789067
2021-08-12 19:00:00,444.85,445.2572,444.78,445.07,7911688
2021-08-13 13:00:00,445.54,445.85,445.14,445.505,3433317
2021-08-13 14:00:00,445.5,445.82,445.07,445.4454,4888410
2021-08-13 15:00:00,445.45,445.689,445.35,445.5199,2151074
2021-08-13 16:00:00,445.5199,445.62,445.36,445.5499,1820305
2021-08-13 17:00:00,445.545,445.8,445.4,445.725,1913763
2021-08-13 18:00:00,445.725,445.76,445.2,445.4273,2543906
2021-08-13 19:00:00,445.435,445.93,445.33,445.9,8482745
2021-09-01 14:00:00,452.01,452.67,451.98,452.59,6381009
2021-09-01 15:00:00,452.58,452.67,452.1101,452.37,3723591
2021-09-01 16:00:00,452.3698,452.995,452.35,452.96,3621614
2021-09-01 17:00:00,452.9799,453.11,452.86,453.03,2490757
2021-09-01 18:00:00,453.0301,453.06,452.23,452.345,4330020
2021-09-01 19:00:00,452.34,452.47,451.545,451.82,9251042
2021-09-02 13:00:00,453.08,454.05,452.93,453.4,4454464
2021-09-02 14:00:00,453.4,453.715,453.05,453.46,4874271
2021-09-02 15:00:00,453.47,453.77,453.27,453.48,3120399
2021-09-02 16:00:00,453.47,453.525,453.08,453.38,2188116
2021-09-02 17:00:00,453.38,453.44,452.2401,452.36,3813924
2021-09-02 18:00:00,452.36,452.79,451.91,452.7117,4592318
2021-09-02 19:00:00,452.72,453.22,452.12,453.2,8439055
2021-09-03 13:00:00,453.44,453.7,451.55,452.43,5823081
2021-09-03 14:00:00,452.44,452.9979,452.13,452.5431,5740966
2021-09-03 15:00:00,452.54,453.05,452.39,452.59,3244428
2021-09-03 16:00:00,452.59,452.89,452.485,452.72,2345581
2021-09-03 17:00:00,452.71,453.47,452.71,453.41,3317172
2021-09-03 18:00:00,453.405,453.47,453.21,453.37,2407821
2021-09-03 19:00:00,453.37,453.63,452.85,453.06,8753456
2021-09-07 14:00:00,451.74,451.82,450.7423,451.685,6941714
2021-09-07 15:00:00,451.68,451.72,450.805,451.28,4696449
2021-09-07 16:00:00,451.29,452.24,451.23,452.19,3368161
2021-09-07 17:00:00,452.19,452.43,452.031,452.345,3600927
2021-09-07 18:00:00,452.35,452.36,451.74,452.11,3024536
2021-09-07 19:00:00,452.11,452.28,451.4,451.52,8401278
2021-09-08 13:00:00,451.34,451.43,450.35,451.26,5896080
2021-09-08 14:00:00,451.27,451.67,448.86,449.43,10338856
2021-09-08 15:00:00,449.43,450.39,449.15,449.375,6433794
2021-09-08 16:00:00,449.375,450.86,449.15,450.26,4568588
2021-09-08 17:00:00,450.27,450.76,450.06,450.33,2977906
2021-09-08 18:00:00,450.33,451.05,450.3,450.76,4076412
2021-09-08 19:00:00,450.78,451.13,450.39,450.95,7412585
2021-09-09 13:00:00,450.73,452.02,450.48,451.8,4594616
2021-09-09 14:00:00,451.8,452.57,451.61,451.87,5657792
2021-09-09 15:00:00,451.87,451.97,450.75,451.22,4710403
2021-09-09 16:00:00,451.22,451.25,450.45,450.585,3785828
2021-09-09 17:00:00,450.585,451.05,448.97,449.32,7628182
2021-09-09 18:00:00,449.3199,449.92,448.72,449.81,5972147
2021-09-09 19:00:00,449.81,450.14,448.74,448.96,11273517
2021-09-10 14:00:00,449.71,449.71,447.41,448.21,12399310
2021-09-10 15:00:00,448.2,448.36,447.34,447.915,7013115
2021-09-10 16:00:00,447.915,449.315,447.72,449.115,4098409
2021-09-10 17:00:00,449.12,449.38,448.42,448.635,3512759
2021-09-10 18:00:00,448.64,448.77,447.83,447.905,3301632
2021-09-10 19:00:00,447.9,447.92,445.31,445.5002,24006118
2021-09-13 14:00:00,447.2,447.45,445.47,446.69,10634708
2021-09-13 15:00:00,446.71,446.87,444.87,445.4,7528715
2021-09-13 16:00:00,445.39,446.19,445.11,446.07,5093181
2021-09-13 17:00:00,446.07,446.36,444.71,444.92,4487194
2021-09-13 18:00:00,444.94,445.3,444.14,444.87,5943349
2021-09-13 19:00:00,444.86,446.58,444.11,446.5599,17068757
2021-09-14 13:00:00,447.89,448.34,446.01,446.0875,5778288
2021-09-14 14:00:00,446.08,446.13,444.6,444.97,10097112
2021-09-14 15:00:00,444.97,446.035,444.95,446.02,5520654
2021-09-14 16:00:00,446.01,446.29,444.7,444.8899,4284553
2021-09-14 17:00:00,444.86,445.22,444.07,445.025,4674524
2021-09-14 18:00:00,445.03,445.1199,443.22,444.105,7086695
2021-09-14 19:00:00,444.11,444.29,443.2522,444.18,17308407
2021-09-15 13:00:00,444.73,445.39,443.44,445.05,7991380
2021-09-15 14:00:00,445.06,445.53,443.91,445.03,8554638
2021-09-15 15:00:00,445.02,445.57,444.745,445.379,5433141
2021-09-15 16:00:00,445.37,447.1,445.03,446.93,6418080
2021-09-15 17:00:00,446.94,447.93,446.92,447.3961,5382425
2021-09-15 18:00:00,447.39,447.69,447.155,447.27,5697553
2021-09-15 19:00:00,447.28,448.41,447.18,447.86,15332302
2021-09-16 14:00:00,446.13,446.135,444.02,444.58,10355919
2021-09-16 15:00:00,444.58,445.32,444.37,445.3,5926772
2021-09-16 16:00:00,445.305,446.35,445.005,445.99,4040910
2021-09-16 17:00:00,445.98,446.76,445.42,446.745,4388507
2021-09-16 18:00:00,446.75,447.55,446.48,447.46,5451340
2021-09-16 19:00:00,447.46,448.36,446.99,447.15,13726368
2021-09-17 13:00:00,445.41,445.77,443.09,443.505,8337937
2021-09-17 14:00:00,443.49,443.73,441.94,442.43,11953503
2021-09-17 15:00:00,442.425,443.09,441.63,442.25,11151557
2021-09-17 16:00:00,442.24,443.24,442.13,442.69,6773894
2021-09-17 17:00:00,442.7,442.74,441.02,441.54,7778731
2021-09-17 18:00:00,441.53,442.06,441.03,441.645,7674110
2021-09-17 19:00:00,441.635,442.22,441.11,441.42,18954914
2021-09-20 13:00:00,434.23,436.56,433.79,435.72,16959777
2021-09-20 14:00:00,435.75,435.84,433.88,434.17,19925860
2021-09-20 15:00:00,434.15,435.22,432.85,432.8868,11957782
2021-09-20 16:00:00,432.885,433.02,431.59,431.62,11245456
2021-09-20 17:00:00,431.615,432.4,430.69,431.99,10564734
2021-09-20 18:00:00,432.01,432.35,429.17,429.71,17536653
2021-09-20 19:00:00,429.695,434.42,428.86,434.06,34526282
2021-09-21 13:00:00,436.38,437.91,435.5,436.39,10608376
2021-09-21 14:00:00,436.39,436.74,433.07,433.75,14220005
2021-09-21 15:00:00,433.77,436.23,433.15,435.865,8602574
2021-09-21 16:00:00,435.88,436.97,434.93,435.395,7956673
2021-09-21 17:00:00,435.38,435.6,433.78,434.2114,6531400
2021-09-21 18:00:00,434.22,435.78,433.545,434.979,6511320
2021-09-21 19:00:00,434.98,436.05,433.54,433.68,14637485
2021-09-22 14:00:00,436.82,438.05,436.61,437.955,9350299
2021-09-22 15:00:00,437.96,439.57,437.93,438.94,8279132
2021-09-22 16:00:00,438.93,439.03,438.28,438.47,4443843
2021-09-22 17:00:00,438.46,438.4899,437.53,438.01,5637632
2021-09-22 18:00:00,437.98,440.03,436.6,437.6296,20632152
2021-09-22 19:00:00,437.63,439.73,437.11,437.83,21212994
2021-09-23 13:00:00,439.97,442.82,438.96,442.2,10178030
2021-09-23 14:00:00,442.21,443.92,442.21,443.7001,10353135
2021-09-23 15:00:00,443.7001,443.77,442.81,443.7301,6161326
2021-09-23 16:00:00,443.74,444.13,443.28,443.75,5515875
2021-09-23 17:00:00,443.74,444.89,443.73,444.855,4790950
2021-09-23 18:00:00,444.861,444.87,443.925,444.2,5178477
2021-09-23 19:00:00,444.2,444.27,443.03,443.08,14843946
2021-09-24 13:00:00,440.78,443.64,440.59,443.62,7056181
2021-09-24 14:00:00,443.63,443.91,442.21,442.66,7619371
2021-09-24 15:00:00,442.67,443.39,442.14,443.21,5803014
2021-09-24 16:00:00,443.21,443.67,442.95,443.4501,3244236
2021-09-24 17:00:00,443.47,443.56,442.79,442.8079,3134242
2021-09-24 18:00:00,442.81,443.97,442.79,443.96,3273464
2021-09-24 19:00:00,443.96,444.67,443.36,443.92,12327393
2021-09-27 13:00:00,442.96,443.29,441.9,442.9,7302136
2021-09-27 14:00:00,442.89,444.05,442.44,443.18,6808809
2021-09-27 15:00:00,443.17,443.83,442.31,442.74,5038231
2021-09-27 16:00:00,442.74,443.31,442.07,442.32,4094653
2021-09-27 17:00:00,442.31,443.43,442.14,443.4,3627864
2021-09-27 18:00:00,443.4,443.72,443.13,443.22,3271426
2021-09-27 19:00:00,443.21,443.68,442.32,442.68,12082623
2021-09-28 14:00:00,438.01,438.01,434.87,435.42,18144780
2021-09-28 15:00:00,434.17,434.54,433.95,434.4,397153
2021-09-28 16:00:00,433.535,433.56,433.53,433.56,8400
2021-09-28 17:00:00,433.28,435.0284,432.94,433.705,8275051
2021-09-28 18:00:00,433.7,436.19,433.02,435.855,12729509
2021-09-28 19:00:00,435.84,436.67,433.17,433.75,26784256
2021-09-29 13:00:00,435.5,436.49,434.03,436.23,10614335
2021-09-29 14:00:00,436.24,437.04,435.5,436.75,9172047
2021-09-29 15:00:00,436.73,436.81,435.01,435.6909,6611000
2021-09-29 16:00:00,435.7,435.945,434.25,435.0,5727996
2021-09-29 17:00:00,435.01,435.39,433.85,434.93,8286354
2021-09-29 18:00:00,434.93,436.98,434.84,436.61,7520045
2021-09-29 19:00:00,436.65,436.89,433.9501,434.4399,14577644
2021-09-30 13:00:00,435.88,436.77,435.16,435.84,7145273
2021-09-30 14:00:00,435.82,436.11,433.38,433.73,11824677
2021-09-30 15:00:00,433.73,435.13,431.52,432.2699,10854401
2021-09-30 16:00:00,432.27,432.47,430.0,430.855,14315883
2021-09-30 17:00:00,430.85,432.26,430.42,431.89,10144581
2021-09-30 18:00:00,431.87,433.86,431.8,432.38,10771591
2021-09-30 19:00:00,432.4,433.6,428.78,429.16,32132480
2021-10-01 14:00:00,429.4,430.319,427.23,429.19,18808361
2021-10-01 15:00:00,429.18,432.1,428.28,431.44,12846939
2021-10-01 16:00:00,431.44,431.95,430.75,431.43,6759770
2021-10-01 17:00:00,431.43,433.89,430.99,433.295,8889480
2021-10-01 18:00:00,433.29,434.93,433.29,434.755,9156804
2021-10-01 19:00:00,434.76,436.0329,433.57,434.19,22878651
2021-10-04 14:00:00,432.67,433.17,427.07,428.03,18637631
2021-10-04 15:00:00,428.02,428.82,426.36,428.4,15978811
2021-10-04 16:00:00,428.39,428.59,426.65,427.24,8988424
2021-10-04 17:00:00,427.23,428.25,426.5,427.335,8663464
2021-10-04 18:00:00,427.3424,428.58,427.23,428.22,10514262
2021-10-04 19:00:00,428.23,429.22,427.32,428.69,23063196
2021-10-05 13:00:00,430.71,431.739,429.39,431.27,9896829
2021-10-05 14:00:00,431.25,434.51,431.17,434.4759,14223827
2021-10-05 15:00:00,434.47,435.18,433.78,434.535,8645046
2021-10-05 16:00:00,434.54,435.17,433.85,434.51,5966082
2021-10-05 17:00:00,434.51,435.26,434.08,435.0001,5676324
2021-10-05 18:00:00,435.0,435.49,434.66,434.965,6659422
2021-10-05 19:00:00,434.97,435.335,432.85,433.05,15675784
2021-10-06 13:00:00,428.88,431.32,428.65,428.87,11089044
2021-10-06 14:00:00,428.87,431.52,427.54,430.95,17635058
2021-10-06 15:00:00,430.95,431.43,429.08,431.075,9089127
2021-10-06 16:00:00,431.07,431.19,429.11,430.01,7228876
2021-10-06 17:00:00,430.0,432.81,429.19,432.56,10683669
2021-10-06 18:00:00,432.57,434.53,432.02,433.28,13459290
2021-10-06 19:00:00,433.28,435.1199,433.03,434.91,16274677
2021-10-07 14:00:00,440.67,441.68,440.52,441.34,11620064
2021-10-07 15:00:00,441.345,441.41,440.46,441.375,5294373
2021-10-07 16:00:00,441.39,441.55,440.7,441.16,4071679
2021-10-07 17:00:00,441.16,441.22,440.48,440.5673,3546308
2021-10-07 18:00:00,440.56,440.62,439.02,439.15,6317789
2021-10-07 19:00:00,439.14,440.0,438.2,438.64,13176952
2021-10-08 13:00:00,439.69,440.09,437.97,438.37,8288953
2021-10-08 14:00:00,438.37,439.7,438.0401,438.74,8532776
2021-10-08 15:00:00,438.74,439.41,438.21,438.345,4953259
2021-10-08 16:00:00,438.35,438.67,437.78,438.2,5112440
2021-10-08 17:00:00,438.2,438.4199,437.19,438.06,5124980
2021-10-08 18:00:00,438.05,439.31,437.975,438.73,5030197
2021-10-08 19:00:00,438.73,439.14,437.48,437.83,12786870
2021-10-11 13:00:00,436.84,439.41,436.76,439.39,5589451
2021-10-11 14:00:00,439.4,440.26,439.36,439.64,5326365
2021-10-11 15:00:00,439.65,440.14,439.13,439.6,4057601
2021-10-11 16:00:00,439.59,439.68,437.72,438.06,5273257
2021-10-11 17:00:00,438.07,438.08,435.93,436.48,7717041
2021-10-11 18:00:00,436.475,437.32,436.2,436.83,5203366
2021-10-11 19:00:00,436.81,437.07,434.62,434.66,12583931
2021-10-12 13:00:00,435.29,436.1,433.5,434.11,9776295
2021-10-12 14:00:00,434.12,435.26,433.5704,434.08,8123037
2021-10-12 15:00:00,434.1,435.5,434.1,435.33,5406691
2021-10-12 16:00:00,435.35,436.07,433.98,434.175,5030834
2021-10-12 17:00:00,434.179,434.8899,433.74,434.2001,4161203
2021-10-12 18:00:00,434.2,435.57,434.06,434.29,4830065
2021-10-12 19:00:00,434.3,434.36,432.78,433.63,13130619
2021-10-13 14:00:00,433.11,433.44,431.54,432.74,10014286
2021-10-13 15:00:00,432.74,434.25,432.31,433.62,6381130
2021-10-13 16:00:00,433.63,434.13,433.32,433.6605,3664419
2021-10-13 17:00:00,433.67,435.22,433.53,434.76,4636343
2021-10-13 18:00:00,434.76,436.05,433.94,434.48,8058996
2021-10-13 19:00:00,434.48,435.37,434.12,435.13,10967069
2021-10-14 13:00:00,439.06,439.86,438.58,439.57,8259806
2021-10-14 14:00:00,439.58,441.24,439.58,441.21,8385959
2021-10-14 15:00:00,441.21,441.77,440.79,441.75,5089684
2021-10-14 16:00:00,441.75,442.16,441.69,442.1,4098557
2021-10-14 17:00:00,442.11,442.43,441.59,442.28,4194086
2021-10-14 18:00:00,442.2701,442.59,442.02,442.49,4849357
2021-10-14 19:00:00,442.5,442.66,441.64,442.47,13675199
2021-10-15 13:00:00,444.45,445.2575,444.09,445.2575,7458066
2021-10-15 14:00:00,445.25,445.7,444.34,445.4384,7422264
2021-10-15 15:00:00,445.43,445.54,444.59,444.8,4038398
2021-10-15 16:00:00,444.79,445.4,444.78,445.32,2693503
2021-10-15 17:00:00,445.31,445.7064,444.98,445.58,2709535
2021-10-15 18:00:00,445.5972,446.26,445.59,446.04,6615756
2021-10-15 19:00:00,446.03,446.1199,445.36,445.83,11766681
2021-10-18 13:00:00,443.58,445.49,443.27,445.29,6929715
2021-10-18 14:00:00,445.3,446.05,445.1,445.83,5364145
2021-10-18 15:00:00,445.82,446.99,445.79,446.7941,4633384
2021-10-18 16:00:00,446.7899,447.02,446.42,446.57,2463651
2021-10-18 17:00:00,446.58,446.9299,446.52,446.69,1938114
2021-10-18 18:00:00,446.69,447.09,446.45,446.94,3766328
2021-10-18 19:00:00,446.94,447.55,446.78,447.2225,13521837
2021-10-19 14:00:00,448.63,449.95,448.57,449.85,6037581
2021-10-19 15:00:00,449.85,450.32,449.83,450.205,4402923
2021-10-19 16:00:00,450.21,450.56,450.0,450.53,2924771
2021-10-19 17:00:00,450.53,450.55,450.18,450.41,2770846
2021-10-19 18:00:00,450.4101,450.47,449.6,449.999,4199014
2021-10-19 19:00:00,449.99,450.7,449.89,450.68,9402119
2021-10-20 13:00:00,450.68,452.01,450.48,451.59,4917142
2021-10-20 14:00:00,451.59,452.732,451.33,452.0786,6085546
2021-10-20 15:00:00,452.07,452.54,451.8,452.51,3618055
2021-10-20 16:00:00,452.505,452.57,452.2,452.5,1987279
2021-10-20 17:00:00,452.5,452.53,451.02,451.8,4609276
2021-10-20 18:00:00,451.805,452.36,451.72,452.23,3735110
2021-10-20 19:00:00,452.23,452.51,451.635,452.4,9027534
2021-10-21 13:00:00,451.34,452.2,451.21,452.0073,3793088
2021-10-21 14:00:00,452.0,452.86,451.77,452.33,4195678
2021-10-21 15:00:00,452.35,452.58,451.36,451.95,4463105
2021-10-21 16:00:00,451.955,452.27,451.77,452.134,2727419
2021-10-21 17:00:00,452.12,452.42,451.7629,451.92,2486541
2021-10-21 18:00:00,451.93,452.49,451.91,452.49,2566099
2021-10-21 19:00:00,452.5,453.829,452.5,453.61,8758872
2021-10-22 14:00:00,453.84,454.67,453.35,453.495,4621269
2021-10-22 15:00:00,453.49,453.93,451.05,451.811,9352575
2021-10-22 16:00:00,451.81,453.35,451.35,452.69,5666756
2021-10-22 17:00:00,452.7,453.28,452.49,452.535,2831288
2021-10-22 18:00:00,452.53,454.08,452.53,453.13,4542429
2021-10-22 19:00:00,453.15,453.67,452.7,453.13,11090208
2021-10-25 14:00:00,453.68,454.28,453.29,454.18,4693214
2021-10-25 15:00:00,454.17,454.91,454.01,454.89,3738779
2021-10-25 16:00:00,454.895,455.57,454.745,455.38,2845102
2021-10-25 17:00:00,455.38,455.9,455.255,455.43,2625672
2021-10-25 18:00:00,455.4,455.89,455.2,455.51,3095655
2021-10-25 19:00:00,455.52,455.59,454.88,455.49,9126333
2021-10-26 13:00:00,457.15,457.8,456.78,457.4,4767081
2021-10-26 14:00:00,457.41,458.49,457.18,458.125,6102241
2021-10-26 15:00:00,458.12,458.35,457.115,457.15,4444970
2021-10-26 16:00:00,457.15,457.26,455.56,456.23,6783795
2021-10-26 17:00:00,456.22,456.97,455.82,456.61,4558716
2021-10-26 18:00:00,456.61,457.17,456.5301,457.06,4843995
2021-10-26 19:00:00,457.07,457.43,455.89,455.9801,9996203
2021-10-27 13:00:00,456.42,457.0583,455.33,457.03,5179721
2021-10-27 14:00:00,457.03,457.16,455.54,455.73,6659282
2021-10-27 15:00:00,455.73,456.44,455.61,455.91,3670006
2021-10-27 16:00:00,455.94,456.5,455.78,456.1946,2277132
2021-10-27 17:00:00,456.19,456.97,456.11,456.96,2608882
2021-10-27 18:00:00,456.96,457.13,456.185,456.2,3514818
2021-10-27 19:00:00,456.19,456.29,453.86,453.9,15879977
2021-10-28 14:00:00,456.77,457.976,456.0424,457.47,5712330
2021-10-28 15:00:00,457.46,457.95,456.86,457.08,3964811
2021-10-28 16:00:00,457.08,457.71,456.5,456.69,3201099
2021-10-28 17:00:00,456.72,457.495,456.68,457.34,2241415
2021-10-28 18:00:00,457.34,457.91,457.325,457.5,2720270
2021-10-28 19:00:00,457.49,458.4,457.0929,458.26,10115773
2021-10-29 13:00:00,455.79,457.64,455.45,457.12,5388597
2021-10-29 14:00:00,457.13,457.595,456.48,457.32,5245421
2021-10-29 15:00:00,457.32,458.48,457.29,458.06,4527064
2021-10-29 16:00:00,458.07,459.165,457.94,458.73,3643896
2021-10-29 17:00:00,458.74,459.13,458.42,458.7,2366178
2021-10-29 18:00:00,458.7,458.78,457.73,458.19,4838042
2021-10-29 19:00:00,458.205,459.56,457.58,459.23,16180135
2021-11-01 13:00:00,460.41,460.7021,459.14,459.27,6697979
2021-11-01 14:00:00,459.28,459.4,458.2,458.59,6252255
2021-11-01 15:00:00,458.58,459.52,458.52,459.4701,3222369
2021-11-01 16:00:00,459.49,460.0,459.37,459.9675,2567683
2021-11-01 17:00:00,459.97,460.02,458.675,458.83,2668387
2021-11-01 18:00:00,458.81,459.32,458.22,459.2,3141236
2021-11-01 19:00:00,459.2,460.23,458.96,460.1,7655731
2021-11-02 13:00:00,460.33,461.28,460.08,461.16,4325160
2021-11-02 14:00:00,461.17,461.73,460.73,461.59,4830887
2021-11-02 15:00:00,461.595,462.2221,461.26,461.413,4284102
2021-11-02 16:00:00,461.42,462.1,461.07,461.94,2952139
2021-11-02 17:00:00,461.95,462.06,461.305,461.66,2424275
2021-11-02 18:00:00,461.65,461.93,461.2201,461.91,3602378
2021-11-02 19:00:00,461.9,462.04,461.37,461.87,8728542
2021-11-03 14:00:00,461.47,461.67,460.83,461.45,3595287
2021-11-03 15:00:00,461.45,461.5,461.04,461.4201,2045187
2021-11-03 16:00:00,461.426,461.53,461.2,461.31,1575357
2021-11-03 17:00:00,461.305,461.4196,460.96,461.135,2147837
2021-11-03 18:00:00,461.13,464.23,460.86,463.94,10322717
2021-11-03 19:00:00,463.92,465.15,463.72,464.74,12930893
2021-11-04 13:00:00,465.37,466.56,464.99,466.35,5405564
2021-11-04 14:00:00,466.355,467.0,466.22,466.5,5116303
2021-11-04 15:00:00,466.5,466.5,465.17,466.23,5233028
2021-11-04 16:00:00,466.24,466.49,465.693,465.925,2724198
2021-11-04 17:00:00,465.93,466.405,465.5,466.3,2699672
2021-11-04 18:00:00,466.3,466.355,465.6,465.79,3155310
2021-11-04 19:00:00,465.76,466.91,465.54,466.88,9707586
2021-11-05 13:00:00,468.89,470.41,468.74,470.26,7185556
2021-11-05 14:00:00,470.26,470.65,469.81,470.13,6777447
2021-11-05 15:00:00,470.13,470.31,469.31,469.32,4532134
2021-11-05 16:00:00,469.31,469.67,468.76,468.92,3825661
2021-11-05 17:00:00,468.93,469.11,466.92,468.17,7043063
2021-11-05 18:00:00,468.18,468.81,467.98,468.68,3787898
2021-11-05 19:00:00,468.68,469.16,467.98,468.49,11840664
2021-11-08 15:00:00,469.45,469.78,468.655,469.055,4314058
2021-11-08 16:00:00,469.05,469.35,468.51,468.65,2795024
2021-11-08 17:00:00,468.65,468.79,468.2031,468.61,2674285
2021-11-08 18:00:00,468.61,469.13,468.44,469.06,2295161
2021-11-08 19:00:00,469.05,469.479,468.9,469.47,2963757
2021-11-08 20:00:00,469.48,469.48,468.54,468.96,8333033
2021-11-09 14:00:00,469.13,469.57,466.46,466.95,6233089
2021-11-09 15:00:00,466.95,467.98,466.15,467.26,8999119
2021-11-09 16:00:00,467.26,467.64,466.31,466.59,4162097
2021-11-09 17:00:00,466.56,467.19,465.88,466.66,4850696
2021-11-09 18:00:00,466.66,467.13,465.94,466.17,2868308
2021-11-09 19:00:00,466.1682,467.1697,466.04,467.14,3019090
2021-11-09 20:00:00,467.14,467.495,466.53,467.39,6657478
2021-11-10 14:00:00,465.79,467.21,465.31,467.07,4891254
2021-11-10 15:00:00,467.09,467.38,466.66,466.75,4614722
2021-11-10 16:00:00,466.75,467.3,466.23,466.8199,3582321
2021-11-10 17:00:00,466.81,466.95,465.535,466.02,3168422
2021-11-10 18:00:00,466.02,466.12,463.935,464.23,8785299
2021-11-10 19:00:00,464.22,464.28,462.04,462.751,11514979
2021-11-10 20:00:00,462.76,464.29,462.44,463.65,13747853
2021-11-11 15:00:00,465.02,465.06,463.93,464.54,5522996
2021-11-11 16:00:00,464.53,465.095,464.24,464.681,3168512
2021-11-11 17:00:00,464.68,464.835,463.84,464.44,2097644
2021-11-11 18:00:00,464.44,464.515,463.905,464.39,1923758
2021-11-11 19:00:00,464.4,464.84,464.18,464.26,2048486
2021-11-11 20:00:00,464.26,464.45,463.75,463.81,6205211
2021-11-12 14:00:00,465.05,465.44,464.11,464.31,3364308
2021-11-12 15:00:00,464.29,465.37,464.15,465.36,4339519
2021-11-12 16:00:00,465.36,467.28,465.35,467.13,6460531
2021-11-12 17:00:00,467.13,467.37,466.67,466.805,3253028
2021-11-12 18:00:00,466.81,467.0,466.38,466.96,2545224
2021-11-12 19:00:00,466.96,467.0,466.255,466.6666,2791954
2021-11-12 20:00:00,466.66,467.86,466.6,467.26,11605720
2021-11-15 14:00:00,468.91,469.04,467.63,468.55,4282389
2021-11-15 15:00:00,468.56,468.58,467.49,467.76,4558848
2021-11-15 16:00:00,467.76,468.07,466.24,466.8993,5510739
2021-11-15 17:00:00,466.88,467.26,466.23,467.193,3133413
2021-11-15 18:00:00,467.2,467.55,466.9413,467.06,2727035
2021-11-15 19:00:00,467.09,467.45,466.58,467.265,3025221
2021-11-15 20:00:00,467.275,467.52,466.58,467.4,8084860
2021-11-16 14:00:00,467.37,469.01,466.9,468.5,4041080
2021-11-16 15:00:00,468.52,469.08,468.05,468.39,3762252
2021-11-16 16:00:00,468.39,469.94,468.39,469.69,4281437
2021-11-16 17:00:00,469.69,470.19,469.52,469.967,2930029
2021-11-16 18:00:00,469.9628,470.4,469.88,470.35,2435923
2021-11-16 19:00:00,470.345,470.485,469.81,469.88,3211631
2021-11-16 20:00:00,469.88,469.98,468.98,469.24,10142965
2021-11-17 15:00:00,467.57,468.82,467.49,468.49,5366185
2021-11-17 16:00:00,468.485,469.165,468.17,469.085,2642152
2021-11-17 17:00:00,469.08,469.19,467.66,468.09,3884539
2021-11-17 18:00:00,468.1,468.75,467.91,468.722,2133955
2021-11-17 19:00:00,468.71,468.72,467.96,468.49,2550518
2021-11-17 20:00:00,468.5,468.77,467.97,468.11,8708459
2021-11-18 14:00:00,469.23,469.49,468.275,468.49,4231384
2021-11-18 15:00:00,468.5,468.7,466.34,467.505,7502007
2021-11-18 16:00:00,467.49,469.25,467.12,469.0,4912368
2021-11-18 17:00:00,469.04,469.97,468.77,469.015,3979061
2021-11-18 18:00:00,469.0,469.56,468.88,469.3799,2650696
2021-11-18 19:00:00,469.355,469.559,468.64,469.49,2909321
2021-11-18 20:00:00,469.49,470.01,469.36,469.72,8930667
2021-11-19 14:00:00,468.89,470.21,468.54,470.18,5346729
2021-11-19 15:00:00,470.18,470.21,468.8,469.35,5428388
2021-11-19 16:00:00,469.35,470.2,469.32,469.97,2779058
2021-11-19 17:00:00,469.9713,470.94,469.97,470.31,3004491
2021-11-19 18:00:00,470.32,470.44,468.5,469.54,4885095
2021-11-19 19:00:00,469.53,469.85,469.1032,469.4,3422058
2021-11-19 20:00:00,469.395,469.54,468.66,468.92,7605147
2021-11-22 14:00:00,470.52,472.82,470.38,472.69,7176521
2021-11-22 15:00:00,472.71,473.54,472.65,472.79,7097135
2021-11-22 16:00:00,472.78,472.885,469.25,470.09,7956599
2021-11-22 17:00:00,470.09,471.17,469.64,470.685,7114557
2021-11-22 18:00:00,470.695,471.19,470.33,470.72,3239065
2021-11-22 19:00:00,470.725,471.88,470.58,471.7727,4223212
2021-11-22 20:00:00,471.79,472.4,467.35,467.52,16317864
2021-11-23 15:00:00,468.57,468.71,465.02,465.07,9770874
2021-11-23 16:00:00,465.065,467.03,464.45,466.21,7839323
2021-11-23 17:00:00,466.21,466.71,465.21,465.49,4572426
